"gutenberg_id" "text"
164 "iron-swivel, hoisting them into the vessel, cutting off their tails"
164 "with a blow of a chopper, ripping them up, and throwing their heart"
164 "into the sea!\""
164 ""
164 "\"Then, it is a question of----\""
164 ""
164 "\"Precisely.\""
164 ""
164 "\"In the water?\""
164 ""
164 "\"In the water.\""
164 ""
164 "\"Faith, with a good harpoon!  You know, sir, these sharks are"
164 "ill-fashioned beasts.  They turn on their bellies to seize you, and in"
164 "that time----\""
164 ""
164 "Ned Land had a way of saying \"seize\" which made my blood run cold."
164 ""
164 "\"Well, and you, Conseil, what do you think of sharks?\""
164 ""
164 "\"Me!\" said Conseil.  \"I will be frank, sir.\""
164 ""
164 "\"So much the better,\" thought I."
164 ""
164 "\"If you, sir, mean to face the sharks, I do not see why your faithful"
164 "servant should not face them with you.\""
164 ""
164 ""
164 ""
164 "CHAPTER III"
164 ""
164 "A PEARL OF TEN MILLIONS"
164 ""
164 "The next morning at four o'clock I was awakened by the steward whom"
164 "Captain Nemo had placed at my service.  I rose hurriedly, dressed, and"
164 "went into the saloon."
164 ""
164 "Captain Nemo was awaiting me."
164 ""
164 "\"M. Aronnax,\" said he, \"are you ready to start?\""
164 ""
164 "\"I am ready.\""
164 ""
164 "\"Then please to follow me.\""
164 ""
164 "\"And my companions, Captain?\""
164 ""
164 "\"They have been told and are waiting.\""
164 ""
164 "\"Are we not to put on our diver's dresses?\" asked I."
164 ""
164 "\"Not yet.  I have not allowed the Nautilus to come too near this coast,"
164 "and we are some distance from the Manaar Bank; but the boat is ready,"
164 "and will take us to the exact point of disembarking, which will save us"
164 "a long way.  It carries our diving apparatus, which we will put on when"
164 "we begin our submarine journey.\""
164 ""
164 "Captain Nemo conducted me to the central staircase, which led on the"
164 "platform.  Ned and Conseil were already there, delighted at the idea of"
164 "the \"pleasure party\" which was preparing.  Five sailors from the"
164 "Nautilus, with their oars, waited in the boat, which had been made fast"
164 "against the side."
164 ""
164 "The night was still dark.  Layers of clouds covered the sky, allowing"
164 "but few stars to be seen.  I looked on the side where the land lay, and"
164 "saw nothing but a dark line enclosing three parts of the horizon, from"
164 "south-west to north west.  The Nautilus, having returned during the"
164 "night up the western coast of Ceylon, was now west of the bay, or"
164 "rather gulf, formed by the mainland and the Island of Manaar.  There,"
164 "under the dark waters, stretched the pintadine bank, an inexhaustible"
164 "field of pearls, the length of which is more than twenty miles."
164 ""
164 "Captain Nemo, Ned Land, Conseil, and I took our places in the stern of"
164 "the boat.  The master went to the tiller; his four companions leaned on"
164 "their oars, the painter was cast off, and we sheered off."
164 ""
164 "The boat went towards the south; the oarsmen did not hurry.  I noticed"
164 "that their strokes, strong in the water, only followed each other every"
164 "ten seconds, according to the method generally adopted in the navy."
164 "Whilst the craft was running by its own velocity, the liquid drops"
164 "struck the dark depths of the waves crisply like spats of melted lead."
164 "A little billow, spreading wide, gave a slight roll to the boat, and"
164 "some samphire reeds flapped before it."
164 ""
164 "We were silent.  What was Captain Nemo thinking of?  Perhaps of the"
164 "land he was approaching, and which he found too near to him, contrary"
164 "to the Canadian's opinion, who thought it too far off.  As to Conseil,"
164 "he was merely there from curiosity."
164 ""
164 "About half-past five the first tints on the horizon showed the upper"
164 "line of coast more distinctly.  Flat enough in the east, it rose a"
164 "little to the south.  Five miles still lay between us, and it was"
164 "indistinct owing to the mist on the water.  At six o'clock it became"
164 "suddenly daylight, with that rapidity peculiar to tropical regions,"
164 "which know neither dawn nor twilight.  The solar rays pierced the"
164 "curtain of clouds, piled up on the eastern horizon, and the radiant orb"
164 "rose rapidly.  I saw land distinctly, with a few trees scattered here"
164 "and there.  The boat neared Manaar Island, which was rounded to the"
164 "south.  Captain Nemo rose from his seat and watched the sea."
164 ""
164 "At a sign from him the anchor was dropped, but the chain scarcely ran,"
164 "for it was little more than a yard deep, and this spot was one of the"
164 "highest points of the bank of pintadines."
164 ""
164 "\"Here we are, M. Aronnax,\" said Captain Nemo.  \"You see that enclosed"
164 "bay?  Here, in a month will be assembled the numerous fishing boats of"
164 "the exporters, and these are the waters their divers will ransack so"
164 "boldly.  Happily, this bay is well situated for that kind of fishing."
164 "It is sheltered from the strongest winds; the sea is never very rough"
164 "here, which makes it favourable for the diver's work.  We will now put"
164 "on our dresses, and begin our walk.\""
164 ""
164 "I did not answer, and, while watching the suspected waves, began with"
164 "the help of the sailors to put on my heavy sea-dress. Captain Nemo and"
164 "my companions were also dressing.  None of the Nautilus men were to"
164 "accompany us on this new excursion."
164 ""
164 "Soon we were enveloped to the throat in india-rubber clothing; the air"
164 "apparatus fixed to our backs by braces.  As to the Ruhmkorff apparatus,"
164 "there was no necessity for it.  Before putting my head into the copper"
164 "cap, I had asked the question of the Captain."
164 ""
164 "\"They would be useless,\" he replied.  \"We are going to no great depth,"
164 "and the solar rays will be enough to light our walk.  Besides, it would"
164 "not be prudent to carry the electric light in these waters; its"
164 "brilliancy might attract some of the dangerous inhabitants of the coast"
164 "most inopportunely.\""
164 ""
164 "As Captain Nemo pronounced these words, I turned to Conseil and Ned"
164 "Land.  But my two friends had already encased their heads in the metal"
164 "cap, and they could neither hear nor answer."
164 ""
164 "One last question remained to ask of Captain Nemo."
164 ""
164 "\"And our arms?\" asked I; \"our guns?\""
164 ""
164 "\"Guns!  What for?  Do not mountaineers attack the bear with a dagger in"
164 "their hand, and is not steel surer than lead?  Here is a strong blade;"
164 "put it in your belt, and we start.\""
164 ""
164 "I looked at my companions; they were armed like us, and, more than"
164 "that, Ned Land was brandishing an enormous harpoon, which he had placed"
164 "in the boat before leaving the Nautilus."
164 ""
164 "Then, following the Captain's example, I allowed myself to be dressed"
164 "in the heavy copper helmet, and our reservoirs of air were at once in"
164 "activity.  An instant after we were landed, one after the other, in"
164 "about two yards of water upon an even sand.  Captain Nemo made a sign"
164 "with his hand, and we followed him by a gentle declivity till we"
164 "disappeared under the waves."
164 ""
164 "Over our feet, like coveys of snipe in a bog, rose shoals of fish, of"
164 "the genus monoptera, which have no other fins but their tail. I"
164 "recognized the Javanese, a real serpent two and a half feet long, of a"
164 "livid colour underneath, and which might easily be mistaken for a"
164 "conger eel if it were not for the golden stripes on its side. In the"
164 "genus stromateus, whose bodies are very flat and oval, I saw some of"
164 "the most brilliant colours, carrying their dorsal fin like a scythe; an"
164 "excellent eating fish, which, dried and pickled, is known by the name"
164 "of Karawade; then some tranquebars, belonging to the genus"
164 "apsiphoroides, whose body is covered with a shell cuirass of eight"
164 "longitudinal plates."
164 ""
164 "The heightening sun lit the mass of waters more and more. The soil"
164 "changed by degrees. To the fine sand succeeded a perfect causeway of"
164 "boulders, covered with a carpet of molluscs and zoophytes. Amongst the"
164 "specimens of these branches I noticed some placenae, with thin unequal"
164 "shells, a kind of ostracion peculiar to the Red Sea and the Indian"
164 "Ocean; some orange lucinae with rounded shells; rockfish three feet and"
164 "a half long, which raised themselves under the waves like hands ready"
164 "to seize one. There were also some panopyres, slightly luminous; and"
164 "lastly, some oculines, like magnificent fans, forming one of the"
164 "richest vegetations of these seas."
164 ""
164 "In the midst of these living plants, and under the arbours of the"
164 "hydrophytes, were layers of clumsy articulates, particularly some"
164 "raninae, whose carapace formed a slightly rounded triangle; and some"
164 "horrible looking parthenopes."
164 ""
164 "At about seven o'clock we found ourselves at last surveying the"
164 "oyster-banks on which the pearl-oysters are reproduced by millions."
164 ""
164 "Captain Nemo pointed with his hand to the enormous heap of oysters; and"
164 "I could well understand that this mine was inexhaustible, for Nature's"
164 "creative power is far beyond man's instinct of destruction.  Ned Land,"
164 "faithful to his instinct, hastened to fill a net which he carried by"
